north,north_west,north_east,south,west,east,west_north_front,east_north_front,west_north,east_north,south_west,south_east,action,lap
100,48,71,100,33,38,75,100,36,46,61,56,accelerate,1
100,53,64,100,33,38,88,100,37,44,55,61,accelerate+rotRight,1
100,58,58,100,33,38,100,93,39,42,50,67,accelerate+rotRight,1
100,58,58,100,33,38,100,93,39,42,50,67,accelerate,1
100,58,58,100,33,38,100,93,39,42,50,67,accelerate,1
100,54,62,100,33,37,100,100,37,43,54,62,accelerate+rotLeft,1
100,50,67,100,33,38,81,100,36,44,58,58,accelerate+rotLeft,1
100,48,73,100,33,38,72,100,35,46,63,55,accelerate+rotLeft,1
100,48,73,100,33,38,72,100,35,46,63,55,accelerate,1
100,48,73,100,33,38,72,100,35,46,63,55,accelerate,1
100,46,75,100,32,39,70,100,34,47,61,56,accelerate,1
100,46,75,100,32,39,70,100,34,47,61,56,accelerate,1
100,46,75,100,32,39,70,100,34,47,61,56,accelerate,1
100,46,75,100,32,39,70,100,34,47,61,56,accelerate,1
100,46,75,100,32,39,70,100,34,47,61,56,accelerate,1
100,45,77,100,31,40,68,100,33,49,59,58,accelerate,1
100,48,69,100,31,40,100,99,34,46,53,63,accelerate+rotRight,1
100,52,64,100,31,40,100,93,35,45,49,67,accelerate+rotRight,1
100,56,60,100,31,40,100,87,37,44,46,72,accelerate+rotRight,1
100,58,59,100,32,39,100,85,38,43,48,71,accelerate,1
100,58,59,100,32,39,100,83,38,43,48,71,accelerate,1
100,58,59,100,32,39,100,82,38,43,48,71,accelerate,1
100,59,59,100,32,39,100,81,38,43,48,71,accelerate,1
100,61,59,100,32,39,100,80,38,43,48,71,accelerate,1
100,100,59,100,32,39,100,79,38,43,48,71,accelerate,1
100,57,62,100,32,39,100,82,37,44,51,65,accelerate+rotLeft,1
100,51,65,100,32,39,100,85,36,45,55,61,accelerate+rotLeft,1
100,47,67,100,32,39,100,86,35,47,59,57,accelerate+rotLeft,1
100,48,66,100,32,39,100,85,35,47,59,57,accelerate,1
100,51,65,100,32,39,100,83,35,47,59,57,accelerate,1
100,100,63,100,32,39,100,81,35,47,59,57,accelerate,1
100,100,63,100,31,40,100,79,34,48,57,59,accelerate,1
100,100,63,100,31,40,100,77,34,48,57,59,accelerate,1
97,100,61,100,31,40,100,75,34,48,57,59,accelerate,1
94,100,61,100,30,41,100,74,32,48,55,60,accelerate,1
91,100,59,100,30,41,100,71,34,48,55,60,accelerate,1
92,100,60,100,30,41,100,72,33,48,63,56,accelerate+rotLeft,1
93,100,62,100,29,43,100,74,31,50,70,54,accelerate+rotLeft,1
95,100,63,100,29,44,100,75,29,51,80,53,accelerate+rotLeft,1
94,100,63,100,28,45,100,75,29,52,90,52,accelerate+rotLeft,1
93,100,63,100,28,45,100,76,28,52,100,51,accelerate+rotLeft,1
93,100,64,100,27,46,100,74,27,53,100,51,accelerate+rotLeft,1
93,100,65,97,26,47,100,76,26,54,100,52,accelerate+rotLeft,1
94,100,65,91,25,48,100,77,25,55,100,52,accelerate+rotLeft,1
93,100,66,88,24,49,100,77,24,55,100,53,accelerate+rotLeft,1
94,100,65,83,23,49,100,77,24,56,100,53,accelerate+rotLeft,1
92,100,65,87,22,50,100,75,24,56,100,55,accelerate,1
89,100,64,90,21,50,100,73,24,55,100,57,accelerate,1
86,100,62,93,20,50,100,70,28,53,100,60,accelerate,1
83,100,60,96,20,51,100,68,31,52,100,62,accelerate,1
79,100,59,100,21,50,100,64,49,51,100,64,accelerate,1
77,100,57,100,22,50,100,62,63,51,100,65,accelerate,1
73,100,55,100,23,49,100,59,84,49,100,67,accelerate,1
73,100,54,100,24,49,100,59,72,48,100,66,accelerate+rotLeft,1
74,100,52,98,26,47,100,58,65,47,100,65,accelerate+rotLeft,1
77,100,51,96,26,47,100,57,58,47,100,65,accelerate+rotLeft,1
78,100,50,94,27,46,100,57,56,46,100,65,accelerate+rotLeft,1
81,100,49,94,29,44,100,56,54,46,100,65,accelerate+rotLeft,1
85,100,49,95,29,45,100,57,51,45,100,65,accelerate+rotLeft,1
92,100,48,93,30,44,100,58,49,43,100,63,accelerate+rotLeft,1
98,100,48,94,30,44,100,59,47,43,100,63,accelerate+rotLeft,1
100,100,49,94,30,43,100,62,45,42,100,62,accelerate+rotLeft,1
100,100,50,91,31,41,100,66,43,42,100,59,accelerate+rotLeft,1
100,100,49,95,32,40,100,64,44,40,100,60,accelerate,1
100,100,48,98,33,40,100,63,46,39,100,62,accelerate,1
100,100,49,97,32,40,100,67,43,40,100,61,accelerate+rotLeft,1
100,100,50,97,33,38,100,71,43,40,100,60,accelerate+rotLeft,1
100,67,53,97,33,38,100,76,41,40,100,59,accelerate+rotLeft,1
100,77,52,99,34,37,100,74,42,39,100,60,accelerate,1
100,100,52,100,34,37,100,74,42,39,100,61,accelerate,1
100,100,50,100,35,36,100,72,43,38,100,61,accelerate,1
100,100,54,100,35,36,100,78,41,39,100,60,accelerate+rotLeft,1
100,59,59,100,35,35,100,82,40,41,100,57,accelerate+rotLeft,1
100,64,59,100,35,35,100,80,40,41,100,57,accelerate,1
100,100,57,100,35,35,100,77,40,41,100,57,accelerate,1
100,100,57,100,35,35,100,75,40,41,61,59,accelerate,1
100,100,57,100,35,35,100,73,40,41,59,59,accelerate,1
97,100,57,100,35,35,100,72,40,41,57,59,accelerate,1
93,100,55,100,35,35,100,69,40,41,57,59,accelerate,1
93,100,56,100,35,36,100,70,39,42,62,55,accelerate+rotLeft,1
94,100,57,100,34,37,100,70,37,44,65,53,accelerate+rotLeft,1
93,100,56,100,34,37,100,71,37,45,71,51,accelerate+rotLeft,1
90,100,57,100,33,38,100,70,36,45,69,52,accelerate,1
86,100,54,100,33,37,100,66,39,44,69,52,accelerate,1
81,100,53,100,32,39,100,63,41,44,67,53,accelerate,1
77,100,51,100,31,39,98,60,100,44,65,55,accelerate,1
77,100,52,100,31,41,98,61,100,43,72,53,accelerate+rotLeft,1
78,100,53,100,31,41,99,63,100,44,83,51,accelerate+rotLeft,1
74,100,49,100,31,40,94,60,100,43,80,53,accelerate,1
70,100,47,100,32,40,89,56,100,41,77,54,accelerate,1
65,100,46,100,33,38,84,53,100,39,74,55,accelerate,1
64,100,44,100,35,39,82,52,100,39,80,55,accelerate+rotLeft,1
63,100,45,100,35,38,83,51,100,38,99,54,accelerate+rotLeft,1
62,100,43,100,37,37,84,50,100,38,100,54,accelerate+rotLeft,1
61,100,42,100,37,37,84,48,100,37,100,54,accelerate+rotLeft,1
58,100,40,100,39,37,79,46,100,35,100,57,accelerate,1
57,100,39,96,41,35,82,46,100,36,100,54,accelerate+rotLeft,1
56,100,39,91,40,34,85,44,100,34,100,52,accelerate+rotLeft,1
55,100,37,88,42,33,90,43,100,33,100,51,accelerate+rotLeft,1
55,100,36,87,43,32,97,42,100,32,100,50,accelerate+rotLeft,1
56,100,36,84,43,31,100,41,92,32,100,48,accelerate+rotLeft,1
58,100,34,84,43,30,100,41,83,32,100,49,accelerate+rotLeft,1
59,100,34,84,44,30,100,40,79,30,100,47,accelerate+rotLeft,1
64,100,34,83,44,30,100,41,72,30,100,47,accelerate+rotLeft,1
67,100,32,82,45,29,100,40,70,28,100,44,accelerate+rotLeft,1
73,100,32,81,45,27,100,40,67,28,100,45,accelerate+rotLeft,1
80,100,32,80,45,27,100,41,64,27,100,44,accelerate+rotLeft,1
91,100,32,81,45,25,100,42,62,26,100,42,accelerate+rotLeft,1
100,100,32,78,46,25,100,44,60,26,100,40,accelerate+rotLeft,1
100,100,32,77,46,24,100,46,59,25,100,40,accelerate+rotLeft,1
100,100,32,80,46,24,100,46,59,25,100,41,accelerate,1
100,100,31,83,47,23,100,44,60,24,100,41,accelerate,1
100,100,31,88,47,23,100,44,60,24,100,43,accelerate,1
100,95,31,87,48,22,100,46,59,23,100,39,accelerate+rotLeft,1
100,85,33,83,48,22,100,53,56,24,100,36,accelerate+rotLeft,1
100,79,36,83,47,22,100,60,55,25,100,36,accelerate+rotLeft,1
100,79,36,86,47,22,100,60,55,25,100,36,accelerate,1
100,79,36,90,47,22,100,60,55,25,100,36,accelerate,1
100,72,39,87,48,22,100,74,53,26,100,33,accelerate+rotLeft,1
100,67,45,84,47,23,100,94,50,28,100,32,accelerate+rotLeft,1
100,63,51,79,47,23,88,100,49,30,100,30,accelerate+rotLeft,1
100,61,53,82,46,24,86,100,48,31,100,32,accelerate,1
100,60,56,86,45,25,85,100,47,32,100,33,accelerate,1
100,60,56,90,45,25,85,100,47,32,100,33,accelerate,1
100,58,58,93,44,26,83,100,46,33,100,34,accelerate,1
100,57,60,97,43,27,81,100,45,35,100,36,accelerate,1
100,56,62,100,42,28,79,100,44,36,100,37,accelerate,1
100,56,62,100,42,28,79,100,44,36,100,37,accelerate,1
100,54,65,100,41,29,77,100,43,37,100,38,accelerate,1
100,53,67,100,40,30,75,100,42,39,100,40,accelerate,1
100,57,59,100,40,30,85,100,43,37,79,42,accelerate+rotRight,1
100,59,56,100,39,31,92,100,43,37,71,46,accelerate+rotRight,1
100,64,51,100,38,31,100,86,44,35,64,51,accelerate+rotRight,1
100,64,51,100,38,31,100,86,44,35,64,51,accelerate,1
100,64,51,100,38,31,100,86,44,35,64,51,accelerate,1
100,64,51,100,38,31,100,86,44,35,64,51,accelerate,1
100,64,51,100,38,31,100,86,44,35,64,51,accelerate,1
100,72,45,100,40,30,100,70,47,33,60,54,accelerate+rotRight,1
100,81,42,100,40,30,100,61,50,32,56,61,accelerate+rotRight,1
100,96,38,100,41,29,100,53,54,30,54,67,accelerate+rotRight,1
100,83,40,100,41,29,100,59,51,31,57,58,accelerate+rotLeft,1
100,78,41,100,42,28,100,63,50,30,62,52,accelerate+rotLeft,1
100,72,44,100,42,28,100,71,49,31,66,48,accelerate+rotLeft,1
100,67,47,100,42,28,100,81,47,32,70,44,accelerate+rotLeft,1
100,67,47,100,42,28,100,81,47,32,70,44,accelerate,1
100,67,47,100,42,28,100,81,47,32,70,44,accelerate,1
100,67,47,100,42,28,100,81,47,32,70,44,accelerate,1
100,66,48,100,41,29,100,84,46,33,69,46,accelerate,1
100,60,54,100,41,29,93,100,45,35,76,42,accelerate+rotLeft,1
100,60,54,100,41,29,93,100,45,35,76,42,accelerate,1
100,59,55,100,40,30,91,100,43,36,74,44,accelerate,1
100,59,55,100,40,30,91,100,43,36,74,44,accelerate,1
100,59,55,100,40,30,91,100,43,36,74,44,accelerate,1
100,54,63,100,39,31,80,100,41,38,79,43,accelerate+rotLeft,1
100,50,74,100,38,32,69,100,39,42,88,42,accelerate+rotLeft,1
100,46,86,100,38,34,62,100,38,46,97,41,accelerate+rotLeft,1
100,45,89,100,37,35,61,100,37,47,94,42,accelerate,1
100,44,92,100,36,36,59,100,36,48,92,44,accelerate,1
100,42,94,100,35,37,57,100,35,50,89,45,accelerate,1
100,41,97,100,34,38,56,100,34,51,86,46,accelerate,1
100,42,88,100,32,38,58,100,33,50,74,50,accelerate+rotRight,1
100,44,77,100,32,38,65,100,34,47,65,53,accelerate+rotRight,1
100,48,69,100,32,38,75,100,35,45,58,57,accelerate+rotRight,1
100,46,71,100,31,39,73,100,34,46,56,59,accelerate,1
100,46,71,100,31,39,73,100,34,46,56,59,accelerate,1
100,46,71,100,31,39,73,100,34,46,56,59,accelerate,1
100,46,71,100,31,39,73,100,34,46,56,59,accelerate,1
100,48,67,100,30,40,79,100,34,46,50,64,accelerate+rotRight,1
100,53,61,100,31,39,95,100,36,43,48,67,accelerate+rotRight,1
100,57,57,100,31,39,100,89,37,42,45,72,accelerate+rotRight,1
100,57,57,100,31,39,100,89,37,42,45,72,accelerate,1
100,59,56,100,32,38,100,86,38,41,47,71,accelerate,1
100,59,56,100,32,38,100,86,38,41,47,71,accelerate,1
100,59,56,100,32,38,100,86,38,41,47,71,accelerate,1
100,53,61,100,32,38,93,100,37,43,51,64,accelerate+rotLeft,1
100,49,67,100,32,38,78,100,35,44,56,58,accelerate+rotLeft,1
100,46,73,100,32,38,70,100,34,46,61,55,accelerate+rotLeft,1
100,45,75,100,31,39,68,100,33,47,59,56,accelerate,1
100,45,75,100,31,39,68,100,33,47,59,56,accelerate,1
100,45,75,100,31,39,68,100,33,47,59,56,accelerate,1
100,43,77,100,30,40,65,100,32,49,57,58,accelerate,1
100,43,77,100,30,40,65,100,32,49,57,58,accelerate,1
100,42,78,100,29,41,63,100,31,50,55,59,accelerate,1
100,42,78,100,29,41,63,100,31,50,55,59,accelerate,1
100,44,72,100,29,41,100,100,32,48,51,63,accelerate+rotRight,1
100,48,66,100,29,41,100,93,33,46,46,69,accelerate+rotRight,1
100,48,66,100,29,41,100,91,33,46,46,69,accelerate,1
100,48,66,100,29,41,100,90,33,46,46,69,accelerate,1
100,48,66,100,29,41,100,88,33,46,46,69,accelerate,1
100,48,65,100,29,41,100,84,33,46,46,69,accelerate,1
100,53,64,100,29,41,100,82,33,46,46,69,accelerate,1
100,100,62,100,29,41,100,79,33,46,46,69,accelerate,1
100,100,62,100,29,41,100,77,33,46,46,69,accelerate,1
97,100,61,100,29,41,100,75,33,46,46,69,accelerate,1
93,100,59,100,29,41,100,71,33,46,46,69,accelerate,1
89,100,58,100,29,41,100,69,34,46,46,69,accelerate,1
85,100,56,100,29,41,100,66,37,46,46,69,accelerate,1
80,100,53,100,30,40,100,63,100,44,48,67,accelerate,1
80,100,53,100,29,41,100,63,46,46,51,63,accelerate+rotLeft,1
80,100,54,100,29,41,100,62,47,45,55,59,accelerate+rotLeft,1
78,100,54,100,28,42,98,62,100,45,58,58,accelerate+rotLeft,1
74,100,50,100,29,41,94,60,100,44,58,58,accelerate,1
70,100,49,100,30,41,89,56,100,43,56,59,accelerate,1
69,100,48,100,30,41,87,55,100,43,60,58,accelerate+rotLeft,1
67,100,46,100,32,41,85,54,100,41,65,56,accelerate+rotLeft,1
67,100,46,100,31,40,86,54,100,40,75,55,accelerate+rotLeft,1
66,100,45,100,34,39,86,53,100,39,92,54,accelerate+rotLeft,1
65,100,45,100,34,39,86,52,100,39,100,54,accelerate+rotLeft,1
65,100,44,100,34,39,89,52,100,39,100,55,accelerate+rotLeft,1
64,100,44,96,35,39,90,50,100,39,100,54,accelerate+rotLeft,1
62,100,43,92,36,36,91,49,100,38,100,55,accelerate+rotLeft,1
62,100,43,88,36,36,96,48,100,37,100,53,accelerate+rotLeft,1
61,100,40,87,37,36,99,47,100,36,100,53,accelerate+rotLeft,1
61,100,40,85,38,35,100,47,97,36,100,52,accelerate+rotLeft,1
61,100,39,85,39,35,100,46,88,35,100,53,accelerate+rotLeft,1
62,100,39,84,40,33,100,45,82,34,100,51,accelerate+rotLeft,1
65,100,39,84,40,33,100,45,75,34,100,50,accelerate+rotLeft,1
69,100,37,82,41,33,100,45,70,33,100,48,accelerate+rotLeft,1
76,100,38,82,41,32,100,46,64,33,100,47,accelerate+rotLeft,1
71,100,35,85,43,31,100,43,68,32,100,48,accelerate,1
69,100,34,88,44,31,100,42,70,31,100,49,accelerate,1
78,100,34,87,44,30,100,43,65,30,100,48,accelerate+rotLeft,1
91,100,35,85,44,29,100,45,61,29,100,47,accelerate+rotLeft,1
100,100,35,83,44,28,100,47,60,28,100,46,accelerate+rotLeft,1
100,100,35,83,44,27,100,49,58,28,100,43,accelerate+rotLeft,1
100,90,37,81,44,27,100,55,55,28,100,44,accelerate+rotLeft,1
100,92,36,83,45,26,100,53,56,27,100,42,accelerate,1
100,82,39,81,45,26,100,61,53,28,100,41,accelerate+rotLeft,1
100,76,41,80,45,26,100,69,52,29,100,40,accelerate+rotLeft,1
100,69,45,77,45,26,100,83,50,30,100,38,accelerate+rotLeft,1
100,69,45,80,45,26,100,83,50,30,100,39,accelerate,1
100,69,45,84,45,26,100,83,50,30,100,39,accelerate,1
100,68,47,88,44,27,100,87,49,31,100,41,accelerate,1
100,63,53,84,44,27,93,100,47,33,100,38,accelerate+rotLeft,1
100,57,62,81,43,28,81,100,45,36,100,37,accelerate+rotLeft,1
100,55,70,79,44,28,75,100,44,38,100,35,accelerate+rotLeft,1
100,53,73,83,43,29,73,100,43,39,100,37,accelerate,1
100,52,75,87,42,30,71,100,42,41,100,38,accelerate,1
100,51,78,91,41,31,69,100,41,42,100,39,accelerate,1
100,49,80,94,40,32,67,100,40,43,100,40,accelerate,1
100,48,83,98,39,33,66,100,39,45,100,42,accelerate,1
100,47,85,100,38,35,64,100,38,46,100,43,accelerate,1
100,46,88,100,37,36,62,100,37,48,100,44,accelerate,1
100,44,91,100,36,37,60,100,36,49,100,46,accelerate,1
100,43,93,100,35,38,59,100,35,50,100,47,accelerate,1
100,42,96,100,33,39,57,100,34,52,83,48,accelerate,1
100,42,96,100,33,39,57,100,34,52,83,48,accelerate,1
100,42,88,100,32,39,60,100,33,51,72,52,accelerate+rotRight,1
100,44,79,100,31,40,65,100,33,49,61,57,accelerate+rotRight,1
100,46,72,100,31,40,73,100,34,47,56,60,accelerate+rotRight,1
100,46,72,100,31,40,73,100,34,47,56,60,accelerate,1
100,45,74,100,30,41,70,100,33,49,54,62,accelerate,1
100,45,74,100,30,41,70,100,33,49,54,62,accelerate,1
100,49,67,100,29,41,83,100,34,47,49,67,accelerate+rotRight,1
100,54,62,100,30,41,100,97,35,45,45,74,accelerate+rotRight,1
100,56,60,100,31,40,100,94,37,44,46,72,accelerate,1
100,56,60,100,31,40,100,94,37,44,46,72,accelerate,1
100,56,60,100,31,40,100,94,37,44,46,72,accelerate,1
100,58,59,100,32,39,100,92,38,43,48,71,accelerate,1
100,58,59,100,32,39,100,92,38,43,48,71,accelerate,1
100,58,59,100,32,39,100,92,38,43,48,71,accelerate,1
100,58,59,100,32,39,100,92,38,43,48,71,accelerate,1
100,59,57,100,33,38,100,90,39,42,49,69,accelerate,1
100,59,57,100,33,38,100,90,39,42,49,69,accelerate,1
100,54,62,100,32,38,92,100,37,43,54,62,accelerate+rotLeft,1
100,49,69,100,33,38,78,100,36,45,59,57,accelerate+rotLeft,1
100,48,71,100,32,39,75,100,35,46,58,59,accelerate,1
100,48,71,100,32,39,75,100,35,46,58,59,accelerate,1
100,48,71,100,32,39,75,100,35,46,58,59,accelerate,1
100,48,71,100,32,39,73,100,35,46,58,59,accelerate,1
100,46,100,100,31,40,70,100,34,47,56,60,accelerate,1
100,49,69,100,31,40,77,100,35,46,52,64,accelerate+rotRight,1
100,54,61,100,31,40,80,100,36,44,47,70,accelerate+rotRight,1
100,56,61,100,32,39,80,100,37,43,49,69,accelerate,1
100,56,100,100,32,39,77,100,37,43,49,69,accelerate,1
100,54,100,100,32,39,73,100,37,43,49,69,accelerate,1
100,54,100,100,32,39,71,100,37,43,49,69,accelerate,1
100,58,100,100,33,38,76,100,40,41,47,75,accelerate+rotRight,1
100,58,100,100,33,38,77,100,42,40,44,82,accelerate+rotRight,1
100,60,100,100,34,37,79,100,44,38,44,89,accelerate+rotRight,1
98,60,100,100,35,36,77,100,45,37,45,87,accelerate,1
94,60,100,100,36,35,74,100,45,36,46,85,accelerate,1
90,57,100,100,37,34,70,100,45,36,48,82,accelerate,1
86,55,100,100,38,33,69,100,44,36,49,80,accelerate,1
85,56,100,100,39,33,68,100,45,37,48,88,accelerate+rotRight,1
86,58,100,100,40,32,69,100,45,35,47,100,accelerate+rotRight,1
84,57,100,100,41,31,68,100,47,33,48,100,accelerate+rotRight,1
84,58,100,96,42,31,68,100,47,35,48,100,accelerate+rotRight,1
82,57,100,88,41,29,66,100,48,34,48,100,accelerate+rotRight,1
83,58,100,83,43,29,66,100,48,34,49,100,accelerate+rotRight,1
82,59,100,80,44,27,67,99,49,34,51,100,accelerate+rotRight,1
81,58,100,78,45,26,67,98,50,32,52,100,accelerate+rotRight,1
80,57,100,77,46,26,66,97,50,35,53,100,accelerate+rotRight,1
77,56,100,80,46,25,64,95,49,100,55,100,accelerate,1
73,54,100,84,46,25,61,89,48,100,57,100,accelerate,1
71,53,100,83,46,26,60,88,47,100,57,100,accelerate+rotRight,1
72,52,100,82,45,26,59,87,46,100,57,100,accelerate+rotRight,1
70,51,100,82,44,27,57,85,45,100,58,100,accelerate+rotRight,1
68,50,99,83,44,28,56,84,45,100,58,100,accelerate+rotRight,1
67,50,97,84,44,28,56,82,45,100,59,100,accelerate+rotRight,1
64,48,95,86,43,29,53,81,44,100,60,100,accelerate+rotRight,1
65,47,96,86,43,31,54,81,43,100,59,100,accelerate+rotRight,1
65,46,95,86,43,31,53,81,42,100,59,100,accelerate+rotRight,1
63,46,95,85,42,31,52,80,42,100,58,100,accelerate+rotRight,1
63,46,95,84,40,33,52,80,40,100,57,100,accelerate+rotRight,1
63,45,94,84,40,34,50,80,40,100,57,100,accelerate+rotRight,1
61,43,92,86,40,36,49,78,38,100,58,100,accelerate+rotRight,1
61,43,93,84,38,36,49,78,39,100,55,100,accelerate+rotRight,1
62,42,94,85,38,37,48,77,38,100,54,100,accelerate+rotRight,1
60,42,96,84,36,37,48,78,36,100,53,100,accelerate+rotRight,1
61,41,99,82,35,38,48,78,37,100,52,100,accelerate+rotRight,1
61,41,100,82,37,38,49,78,37,100,53,100,accelerate+rotRight,1
61,41,100,82,35,38,48,78,36,100,51,100,accelerate+rotRight,1
61,41,100,80,34,39,48,79,36,100,50,100,accelerate+rotRight,1
61,41,100,80,35,38,47,80,36,100,50,100,accelerate+rotRight,1
59,40,100,79,34,40,46,81,34,100,49,100,accelerate+rotRight,1
59,41,100,78,34,39,46,83,35,100,49,100,accelerate+rotRight,1
57,39,100,81,34,42,44,79,33,100,49,100,accelerate,1
57,39,100,80,33,41,45,84,35,100,48,100,accelerate+rotRight,1
57,39,100,78,32,42,46,87,34,100,47,100,accelerate+rotRight,1
58,39,100,77,32,42,45,95,34,100,46,100,accelerate+rotRight,1
58,38,100,77,31,42,44,100,32,100,45,100,accelerate+rotRight,1
55,37,100,80,31,44,41,96,31,100,46,100,accelerate,1
52,35,100,83,31,46,40,91,30,100,47,100,accelerate,1
53,34,100,80,30,46,40,100,30,100,46,100,accelerate+rotRight,1
55,34,100,79,29,46,40,100,30,92,46,100,accelerate+rotRight,1
57,34,100,77,28,46,39,100,30,83,44,100,accelerate+rotRight,1
62,33,100,76,29,45,40,100,30,76,43,100,accelerate+rotRight,1
67,33,100,74,28,45,40,100,29,72,42,100,accelerate+rotRight,1
75,33,100,72,27,45,42,100,29,67,40,100,accelerate+rotRight,1
83,33,100,70,28,45,43,100,28,64,40,100,accelerate+rotRight,1
98,34,100,70,28,44,46,100,28,61,40,100,accelerate+rotRight,1
100,35,100,68,26,45,48,100,28,59,40,100,accelerate+rotRight,1
100,37,92,66,27,44,53,100,28,56,37,100,accelerate+rotRight,1
100,39,82,65,27,44,61,100,29,53,37,100,accelerate+rotRight,1
100,39,82,68,27,44,61,100,29,53,38,100,accelerate,1
100,38,84,70,26,45,58,100,28,54,38,100,accelerate,1
100,41,76,67,26,45,69,100,29,52,38,100,accelerate+rotRight,1
100,44,71,66,26,45,79,100,30,50,37,100,accelerate+rotRight,1
100,51,64,65,27,44,100,97,33,47,37,100,accelerate+rotRight,1
100,58,59,62,27,44,100,85,34,46,35,100,accelerate+rotRight,1
100,58,59,64,27,44,100,85,34,46,36,100,accelerate,1
100,60,58,68,28,43,100,83,36,45,37,100,accelerate,1
100,60,58,70,28,43,100,83,36,45,37,100,accelerate,1
100,70,54,67,29,43,100,75,39,43,37,100,accelerate+rotRight,1
100,83,51,65,30,43,100,68,41,43,35,100,accelerate+rotRight,1
100,100,48,64,32,43,100,61,46,41,35,100,accelerate+rotRight,1
100,100,47,66,33,42,100,59,48,40,36,100,accelerate,1
100,92,48,73,33,40,100,63,46,39,39,100,accelerate+rotLeft,1
100,80,49,79,32,40,100,67,43,40,40,100,accelerate+rotLeft,1
100,71,51,87,33,38,100,73,42,40,44,100,accelerate+rotLeft,1
100,71,51,89,33,38,100,73,42,40,44,100,accelerate,1
100,74,50,93,34,37,100,71,43,39,46,100,accelerate,1
100,74,50,94,34,37,100,71,43,39,46,100,accelerate,1
100,65,53,100,34,37,100,81,41,40,49,100,accelerate+rotLeft,1
100,62,55,100,35,36,100,88,41,40,54,100,accelerate+rotLeft,1
100,57,59,100,35,35,97,100,40,41,57,59,accelerate+rotLeft,1
100,57,59,100,35,35,97,100,40,41,57,59,accelerate,1
100,57,59,100,35,35,97,100,40,41,57,59,accelerate,1
100,57,59,100,35,35,97,100,40,41,57,59,accelerate,1
100,57,59,100,35,35,97,100,40,41,57,59,accelerate,1
100,51,67,100,34,37,80,100,37,44,61,56,accelerate+rotLeft,1
100,51,67,100,34,37,80,100,37,44,61,56,accelerate,1
100,51,67,100,34,37,80,100,37,44,61,56,accelerate,1
100,51,67,100,34,37,80,100,37,44,61,56,accelerate,1
100,51,67,100,34,37,80,100,37,44,61,56,accelerate,1
100,49,69,100,33,38,78,100,36,45,59,57,accelerate,1
100,49,69,100,33,38,78,100,36,45,59,57,accelerate,1
100,49,69,100,33,38,78,100,36,45,59,57,accelerate,1
100,54,62,100,33,37,92,100,37,43,54,62,accelerate+rotRight,1
100,58,58,100,33,38,100,93,39,42,50,67,accelerate+rotRight,1
100,63,55,100,33,38,100,83,40,41,48,73,accelerate+rotRight,1
100,65,53,100,34,37,100,81,41,40,49,71,accelerate,1
100,65,53,100,34,37,100,81,41,40,49,71,accelerate,1
100,65,53,100,34,37,100,81,41,40,49,71,accelerate,1
100,60,56,100,35,36,100,92,40,40,55,62,accelerate+rotLeft,1
100,56,60,100,35,36,93,100,39,41,59,58,accelerate+rotLeft,1
100,50,69,100,34,37,77,100,37,44,63,54,accelerate+rotLeft,1
100,50,69,100,34,37,77,100,37,44,63,54,accelerate,1
100,50,69,100,34,37,77,100,37,44,63,54,accelerate,1
100,48,71,100,33,38,75,100,36,46,61,56,accelerate,1
